source_split,id,source_title,source_year,title_search_found,title_search_error,title_match_score,title_year_delta,openalex_id,openalex_doi,openalex_title,openalex_year,cited_by_count,referenced_works_count,fwci,is_retracted
public_test,1648,NNV 2.0: The Neural Network Verification Tool.,2023.0,True,,1.0,0.0,https://openalex.org/W4384573554,https://doi.org/10.1007/978-3-031-37703-7_19,NNV 2.0: The Neural Network Verification Tool,2023.0,38.0,56.0,19.4503,False
public_test,1132,Extension Enforcement under Grounded Semantics in Abstract Argumentation.,2018.0,True,,1.0,0.0,https://openalex.org/W2899207397,https://doi.org/10.34726/1842,Extension Enforcement under Grounded Semantics in Abstract Argumentation,2018.0,13.0,22.0,,False
public_test,2912,Descriptive Complexity for counting complexity classes.,2017.0,True,,1.0,0.0,https://openalex.org/W3094951835,https://doi.org/10.1109/lics.2017.8005150,Descriptive Complexity for counting complexity classes,2017.0,6.0,38.0,0.39,False
public_test,1602,"Computer Aided Verification - 36th International Conference, CAV 2024, Montreal, QC, Canada, July 24-27, 2024, Proceedings, Part II",2024.0,False,,0.35353535353535354,1.0,https://openalex.org/W4410040777,https://doi.org/10.1007/978-3-031-90653-4_13,Revisiting Differential Verification: Equivalence Verification with Confidence,2025.0,1.0,29.0,4.1459,False
public_test,1302,Modal Logic S5 in Answer Set Programming with Lazy Creation of Worlds.,2022.0,True,,1.0,0.0,https://openalex.org/W4293179600,https://doi.org/10.1007/978-3-031-15707-3_2,Modal Logic S5 in Answer Set Programming with Lazy Creation of Worlds,2022.0,0.0,15.0,0.0,False
public_test,1208,Regular Open APIs.,2016.0,True,,1.0,0.0,https://openalex.org/W2578357018,,Regular open APIs,2016.0,1.0,37.0,0.0,False
public_test,1109,Qualitative Representation and Reasoning over Direction Relations across Different Frames of Reference.,2018.0,True,,1.0,0.0,https://openalex.org/W2899288638,,Qualitative Representation and Reasoning over Direction Relations across Different Frames of Reference.,2018.0,5.0,0.0,0.1564,False
public_test,899,Augmenting Logic-based Knowledge Graphs: The Case of Company Graphs.,2020.0,True,,1.0,0.0,https://openalex.org/W3216927253,,Augmenting Logic-based Knowledge Graphs: The Case of Company Graphs.,2020.0,0.0,0.0,0.0,False
public_test,2262,Falsification of Dynamical Systems - An Industrial Perspective.,2016.0,True,,1.0,1.0,https://openalex.org/W2588213182,https://doi.org/10.1007/978-3-319-54292-8_7,Falsification of Dynamical Systems – An Industrial Perspective,2017.0,0.0,14.0,0.0,False
public_test,1429,INTERLEAVE: A Faster Symbolic Algorithm for Maximal End Component Decomposition.,2025.0,True,,1.0,0.0,https://openalex.org/W4412514791,https://doi.org/10.1007/978-3-031-98679-6_7,INTERLEAVE: A Faster Symbolic Algorithm for Maximal End Component Decomposition,2025.0,0.0,10.0,0.0,False
public_test,1900,Authenticated Data Structures as Functors in Isabelle/HOL.,2020.0,True,,1.0,0.0,https://openalex.org/W3115536423,https://doi.org/10.4230/oasics.fmbc.2020.6,Authenticated Data Structures as Functors in Isabelle/HOL,2020.0,1.0,0.0,0.0,False
public_test,849,Abduction in EL via Translation to FOL.,2021.0,False,,0.7378640776699029,1.0,https://openalex.org/W4289104036,https://doi.org/10.1007/978-3-031-10769-6_12,Connection-Minimal Abduction in $$\mathcal {EL}$$ via Translation to FOL,2022.0,5.0,28.0,1.7064,False
public_test,1082,A General Approach to Reasoning with Probabilities - Extended Abstract.,2018.0,True,,1.0,0.0,https://openalex.org/W2890828083,,A general approach to reasoning with probabilities (Extended Abstract),2018.0,1.0,0.0,0.1692,False
public_test,2144,Quantitative Assume Guarantee Synthesis.,2017.0,True,,1.0,0.0,https://openalex.org/W2734773320,https://doi.org/10.1007/978-3-319-63390-9_19,Quantitative Assume Guarantee Synthesis,2017.0,16.0,29.0,3.7233,False
public_test,2880,Enriching a Linear/Non-linear Lambda Calculus: A Programming Language for String Diagrams.,2018.0,True,,1.0,0.0,https://openalex.org/W2799165454,https://doi.org/10.48550/arxiv.1804.09822,Enriching a Linear/Non-linear Lambda Calculus: A Programming Language for String Diagrams,2018.0,2.0,8.0,,False
public_test,1051,Automatically Identifying Drug Conflicts in Clinical Practice Guidelines.,2018.0,True,,1.0,0.0,https://openalex.org/W2903164165,,Automatically Identifying Drug Conflicts in Clinical Practice Guidelines.,2018.0,0.0,9.0,0.0,False
public_test,1135,Continuous Dynamical Systems for Weighted Bipolar Argumentation.,2018.0,True,,1.0,0.0,https://openalex.org/W2899320128,,Continuous Dynamical Systems for Weighted Bipolar Argumentation.,2018.0,27.0,25.0,1.5641,False
public_test,1482,Lean-Auto: An Interface Between Lean 4 and Automated Theorem Provers.,2025.0,True,,1.0,0.0,https://openalex.org/W4412543539,https://doi.org/10.1007/978-3-031-98682-6_10,Lean-Auto: An Interface Between Lean 4 and Automated Theorem Provers,2025.0,4.0,26.0,16.5835,False
public_test,2206,Logical Clustering and Learning for Time-Series Data.,2017.0,True,,1.0,0.0,https://openalex.org/W2616554232,https://doi.org/10.1007/978-3-319-63387-9_15,Logical Clustering and Learning for Time-Series Data,2017.0,38.0,23.0,5.6816,False
public_test,1282,Reasoning and Explanation Generation in Ad Hoc Collaboration Between Humans and Embodied AI.,2024.0,True,,1.0,0.0,https://openalex.org/W4403316586,https://doi.org/10.1007/978-3-031-74209-5_26,Reasoning and Explanation Generation in Ad Hoc Collaboration Between Humans and Embodied AI,2024.0,0.0,17.0,0.0,False
public_test,1500,D-Hammer: Efficient Equational Reasoning for Labelled Dirac Notation.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544531,https://doi.org/10.1007/978-3-031-98685-7_3,D-Hammer: Efficient Equational Reasoning for Labelled Dirac Notation,2025.0,0.0,39.0,0.0,False
public_test,1114,Specifying Plausibility Levels for Iterated Belief Change in the Situation Calculus.,2018.0,True,,1.0,0.0,https://openalex.org/W2899509916,,Specifying Plausibility Levels for Iterated Belief Change in the Situation Calculus.,2018.0,5.0,32.0,0.3128,False
public_test,2988,Separation for dot-depth two.,2017.0,True,,1.0,0.0,https://openalex.org/W2963253644,https://doi.org/10.5555/3329995.3330005,Separation for dot-depth two,2017.0,13.0,25.0,2.9306,False
public_test,2121,"Btor2 , BtorMC and Boolector 3.0.",2018.0,False,,0.36363636363636365,5.0,https://openalex.org/W4384471248,https://doi.org/10.1007/978-3-031-37709-9_20,Kratos2: An SMT-Based Model Checker for Imperative Programs,2023.0,14.0,31.0,13.6808,False
public_test,1427,Policy Verification in Stochastic Dynamical Systems Using Logarithmic Neural Certificates.,2025.0,True,,1.0,0.0,https://openalex.org/W4412514810,https://doi.org/10.1007/978-3-031-98679-6_16,Policy Verification in Stochastic Dynamical Systems Using Logarithmic Neural Certificates,2025.0,0.0,68.0,0.0,False
public_test,1211,Using Defeasible Information to Obtain Coherence.,2016.0,True,,1.0,0.0,https://openalex.org/W2577758516,,Using defeasible information to obtain coherence,2016.0,4.0,14.0,1.3252,False
public_test,1244,Commonsense Causal Reasoning between Short Texts.,2016.0,True,,1.0,0.0,https://openalex.org/W2485674475,,Commonsense causal reasoning between short texts,2016.0,63.0,28.0,7.8411,False
public_test,1321,A Qualitative Temporal Extension of Here-and-There Logic.,2022.0,True,,1.0,0.0,https://openalex.org/W4293179427,https://doi.org/10.1007/978-3-031-15707-3_13,A Qualitative Temporal Extension of Here-and-There Logic,2022.0,0.0,15.0,0.0,False
public_test,1747,VPN: Verification of Poisoning in Neural Networks.,2022.0,True,,1.0,0.0,https://openalex.org/W4312550667,https://doi.org/10.1007/978-3-031-21222-2_1,VPN: Verification of Poisoning in Neural Networks,2022.0,3.0,19.0,1.0286,False
public_test,1569,Enchanting Program Specification Synthesis by Large Language Models Using Static Analysis and Program Verification.,2024.0,True,,1.0,0.0,https://openalex.org/W4400939349,https://doi.org/10.1007/978-3-031-65630-9_16,Enchanting Program Specification Synthesis by Large Language Models Using Static Analysis and Program Verification,2024.0,32.0,56.0,35.4693,False
public_test,1074,Towards Lazy Grounding with Lazy Normalization in Answer-Set Programming - Extended Abstract.,2018.0,True,,1.0,0.0,https://openalex.org/W2899120504,,Towards Lazy Grounding with Lazy Normalization in Answer-Set Programming (Extended Abstract),2018.0,1.0,0.0,0.0782,False
public_test,1710,Neural Networks in Imandra: Matrix Representation as a Verification Choice.,2022.0,True,,1.0,0.0,https://openalex.org/W4312239955,https://doi.org/10.1007/978-3-031-21222-2_6,Neural Networks in Imandra: Matrix Representation as a Verification Choice,2022.0,2.0,15.0,0.6853,False
public_test,1978,When Human Intuition Fails: Using Formal Methods to Find an Error in the &quot;Proof&quot; of a Multi-agent Protocol.,2019.0,False,,0.27884615384615385,0.0,https://openalex.org/W3091187842,https://doi.org/10.25560/80151,Energy-efficient and decentralized access control: a framework for embedded systems and mobility,2019.0,0.0,0.0,0.0,False
public_test,1232,Limiting Logical Violations in Ontology Alignnment Through Negotiation.,2016.0,False,,0.5454545454545454,7.0,https://openalex.org/W4393398966,,Multi-agent simulation of cultural ontology evolution through interaction,2023.0,0.0,0.0,0.0,False
public_test,884,Projective Beth Definability and Craig Interpolation for Relational Query Optimization (Material to Accompany Invited Talk).,2021.0,True,,1.0,0.0,https://openalex.org/W3217222199,,Projective Beth Definability and Craig Interpolation for Relational Query Optimization (Material to Accompany Invited Talk).,2021.0,0.0,10.0,0.0,False
public_test,1508,"Computer Aided Verification - 37th International Conference, CAV 2025, Zagreb, Croatia, July 23-25, 2025, Proceedings, Part III",2025.0,False,,0.32748538011695905,1.0,https://openalex.org/W7148179042,,Sal: Multi-modal Verification of Replicated Data Types,2026.0,0.0,0.0,0.0,False
public_test,1299,"Policies, Penalties, and Autonomous Agents.",2024.0,True,,1.0,0.0,https://openalex.org/W4403316569,https://doi.org/10.1007/978-3-031-74209-5_27,"Policies, Penalties, and Autonomous Agents",2024.0,0.0,13.0,0.0,False
public_test,2973,The Weisfeiler-Leman dimension of planar graphs is at most 3.,2017.0,True,,1.0,0.0,https://openalex.org/W2742552980,https://doi.org/10.1109/lics.2017.8005107,The Weisfeiler-Leman dimension of planar graphs is at most 3,2017.0,8.0,42.0,0.7111,False
public_test,1172,Post-quantum security: Power Analysis of NTRUEncrypt.,2018.0,True,,1.0,0.0,https://openalex.org/W3090750834,https://doi.org/10.18420/cdm-2018-28-13,Post-quantum security: Power Analysis of NTRUEncrypt,2018.0,0.0,0.0,0.0,False
public_test,1042,When Memory Serves Not So Well - Memory Errors 30 Years Later.,2019.0,True,,1.0,0.0,https://openalex.org/W2991528620,https://doi.org/10.18420/cdm-2019-31-03,When Memory Serves Not So Well - Memory Errors 30 Years Later,2019.0,0.0,0.0,0.0,False
public_test,1007,Deep Learning for Haemodialysis Time Series Classification.,2019.0,True,,1.0,0.0,https://openalex.org/W2997126528,https://doi.org/10.1007/978-3-030-37446-4_5,Deep Learning for Haemodialysis Time Series Classification,2019.0,4.0,19.0,1.585,False
public_test,1583,"Formal Specification of the Cardano Blockchain Ledger, Mechanized in Agda.",2024.0,False,,0.4122137404580153,1.0,https://openalex.org/W4411056461,https://doi.org/10.4204/eptcs.421.1,Properties of UTxO Ledgers and Programs Implemented on Them,2025.0,0.0,16.0,0.0,False
public_test,1060,Synthesis under Assumptions.,2018.0,True,,1.0,0.0,https://openalex.org/W2898978767,,Synthesis under Assumptions.,2018.0,11.0,6.0,3.6615,False
public_test,2989,Revisiting reachability in timed automata.,2017.0,True,,1.0,0.0,https://openalex.org/W2594783168,https://doi.org/10.5555/3329995.3330033,Revisiting reachability in timed automata,2017.0,5.0,19.0,0.711,False
public_test,1068,Bisimulations for Logics of Strategies: A Study in Expressiveness and Verification.,2018.0,True,,1.0,0.0,https://openalex.org/W2898907151,,Bisimulations for Logics of Strategies: A Study in Expressiveness and Verification,2018.0,7.0,0.0,1.1846,False
public_test,1579,Probabilistic Access Policies with Automated Reasoning Support.,2024.0,True,,1.0,0.0,https://openalex.org/W4400995002,https://doi.org/10.1007/978-3-031-65633-0_20,Probabilistic Access Policies with Automated Reasoning Support,2024.0,0.0,43.0,0.0,False
public_test,1209,On First-Order μ-Calculus over Situation Calculus Action Theories.,2016.0,True,,1.0,0.0,https://openalex.org/W2578634188,,On first-order μ-calculus over situation calculus action theories,2016.0,2.0,23.0,0.7188,False
public_test,1649,Solving String Constraints Using SAT.,2023.0,True,,1.0,0.0,https://openalex.org/W4384573356,https://doi.org/10.1007/978-3-031-37703-7_9,Solving String Constraints Using SAT,2023.0,10.0,31.0,7.37,False
public_test,2120,Solving Quantified Bit-Vectors Using Invertibility Conditions.,2018.0,True,,1.0,0.0,https://openalex.org/W2796708201,https://doi.org/10.1007/978-3-319-96142-2_16,Solving Quantified Bit-Vectors Using Invertibility Conditions,2018.0,1.0,23.0,0.4934,False
public_test,1313,Metric Temporal Answer Set Programming over Timed Traces.,2022.0,True,,1.0,0.0,https://openalex.org/W4293179936,https://doi.org/10.1007/978-3-031-15707-3_10,Metric Temporal Answer Set Programming over Timed Traces,2022.0,6.0,23.0,1.7064,False
public_test,1180,"Principles of Knowledge Representation and Reasoning: Proceedings of the Sixteenth International Conference, KR 2018, Tempe, Arizona, 30 October - 2 November 2018.",2018.0,False,,0.25892857142857145,1.0,https://openalex.org/W2947723635,https://doi.org/10.13052/jwe1540-9589.18133,A Boxology of Design Patterns forHybrid Learningand Reasoning Systems,2019.0,59.0,76.0,2.9035,False
public_test,1827,Cameleer: A Deductive Verification Tool for OCaml.,2021.0,True,,1.0,0.0,https://openalex.org/W3183402509,https://doi.org/10.1007/978-3-030-81688-9_31,Cameleer: A Deductive Verification Tool for OCaml,2021.0,12.0,37.0,2.7532,False
public_test,1350,Elect: An Inconsistency Handling Approach for Partially Preordered Lightweight Ontologies.,2019.0,True,,1.0,0.0,https://openalex.org/W2945548852,https://doi.org/10.1007/978-3-030-20528-7_16,Elect: An Inconsistency Handling Approach for Partially Preordered Lightweight Ontologies,2019.0,11.0,23.0,2.2036,False
public_test,892,Sahlqvist-type Correspondence Theory for Second-Order Propositional Modal Logic (Short Paper).,2021.0,True,,1.0,0.0,https://openalex.org/W3215288667,,Sahlqvist-type Correspondence Theory for Second-Order Propositional Modal Logic (Short Paper).,2021.0,0.0,8.0,0.0,False
public_test,820,Second-Order Specifications and Quantifier Elimination for Consistent Query Answering in Databases (Abstract).,2021.0,False,,0.40641711229946526,-13.0,https://openalex.org/W2106356140,,OWL 2 Web Ontology Language: structural specification and functional-style syntax,2008.0,684.0,3.0,185.4576,False
public_test,2191,Markov Automata with Multiple Objectives.,2017.0,True,,1.0,0.0,https://openalex.org/W2609905251,https://doi.org/10.1007/978-3-319-63387-9_7,Markov Automata with Multiple Objectives,2017.0,20.0,58.0,5.34,False
public_test,1534,Efficient Implementation of an Abstract Domain of Quantified First-Order Formulas.,2024.0,True,,1.0,0.0,https://openalex.org/W4400939669,https://doi.org/10.1007/978-3-031-65630-9_5,Efficient Implementation of an Abstract Domain of Quantified First-Order Formulas,2024.0,2.0,26.0,3.0688,False
public_test,896,"Proceedings of the Second Workshop on Second-Order Quantifier Elimination and Related Topics (SOQE 2021) associated with the 18th International Conference on Principles of Knowledge Representation and Reasoning (KR 2021), Online Event, November 4, 2021.",2021.0,False,,0.1888111888111888,2.0,https://openalex.org/W4388067682,https://doi.org/10.48550/arxiv.2310.18069,On the Verification of Parametric Systems,2023.0,2.0,0.0,,False
public_test,1298,A Simulation for Supply Chains Contract Execution.,2024.0,True,,1.0,0.0,https://openalex.org/W4403316548,https://doi.org/10.1007/978-3-031-74209-5_25,A Simulation for Supply Chains Contract Execution,2024.0,0.0,11.0,0.0,False
public_test,1123,"A Comprehensive Framework for Controlled Query Evaluation, Consistent Query Answering and KB Updates in Description Logics.",2018.0,True,,1.0,0.0,https://openalex.org/W2898858570,,"A Comprehensive Framework for Controlled Query Evaluation, Consistent Query Answering and KB Updates in Description Logics.",2018.0,1.0,1.0,0.5958,False
public_test,1573,Approximate Relational Reasoning for Quantum Programs.,2024.0,True,,1.0,0.0,https://openalex.org/W4400995151,https://doi.org/10.1007/978-3-031-65633-0_22,Approximate Relational Reasoning for Quantum Programs,2024.0,3.0,70.0,2.2469,False
public_test,1664,Automated Tail Bound Analysis for Probabilistic Recurrence Relations.,2023.0,True,,1.0,0.0,https://openalex.org/W4384471480,https://doi.org/10.1007/978-3-031-37709-9_2,Automated Tail Bound Analysis for Probabilistic Recurrence Relations,2023.0,9.0,29.0,8.7784,False
public_test,2230,Solving Parity Games via Priority Promotion.,2016.0,True,,1.0,0.0,https://openalex.org/W2500438899,https://doi.org/10.1007/978-3-319-41540-6_15,Solving Parity Games via Priority Promotion,2016.0,21.0,55.0,4.0607,False
public_test,1441,Structural Operational Semantics for Functional and Security Verification of Pipelined Processors.,2025.0,True,,1.0,0.0,https://openalex.org/W4412532986,https://doi.org/10.1007/978-3-031-98668-0_18,Structural Operational Semantics for Functional and Security Verification of Pipelined Processors,2025.0,1.0,61.0,4.0841,False
public_test,1436,Automated Parameterized Verification of a Railway Protection System with Dafny.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544421,https://doi.org/10.1007/978-3-031-98685-7_17,Automated Parameterized Verification of a Railway Protection System with Dafny,2025.0,2.0,19.0,7.5932,False
public_test,1138,Towards Belief Contraction without Compactness.,2018.0,True,,1.0,0.0,https://openalex.org/W2899380776,,Towards belief contraction without compactness,2018.0,8.0,14.0,1.0154,False
public_test,1757,Learning Probabilistic Termination Proofs.,2021.0,True,,1.0,0.0,https://openalex.org/W3186149862,https://doi.org/10.1007/978-3-030-81688-9_1,Learning Probabilistic Termination Proofs,2021.0,23.0,51.0,9.8126,False
public_test,1589,Structured Contracts in the EUTxO Ledger Model.,2024.0,False,,0.3655913978494624,0.0,https://openalex.org/W4403628868,https://doi.org/10.1016/j.future.2024.107563,Smart contract languages: A comparative analysis,2024.0,20.0,58.0,14.6671,False
public_test,1230,Bayesian Deduction with Subjective Opinions.,2016.0,True,,1.0,0.0,https://openalex.org/W2574552952,,Bayesian deduction with subjective opinions,2016.0,6.0,18.0,1.1202,False
public_test,1120,Abductive Diagnosis of Complex Active Systems with Compiled Knowledge.,2018.0,True,,1.0,0.0,https://openalex.org/W2899076672,,Abductive Diagnosis of Complex Active Systems with Compiled Knowledge.,2018.0,9.0,0.0,1.3538,False
public_test,1481,A Misconception-Driven Adaptive Tutor for Linear Temporal Logic.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544510,https://doi.org/10.1007/978-3-031-98685-7_9,A Misconception-Driven Adaptive Tutor for Linear Temporal Logic,2025.0,0.0,57.0,0.0,False
public_test,1704,Proof-Guided Underapproximation Widening for Bounded Model Checking.,2022.0,True,,1.0,0.0,https://openalex.org/W4290087437,https://doi.org/10.1007/978-3-031-13185-1_15,Proof-Guided Underapproximation Widening for Bounded Model Checking,2022.0,7.0,36.0,4.6464,False
public_test,2114,Layered Concurrent Programs.,2018.0,True,,1.0,0.0,https://openalex.org/W2883180298,https://doi.org/10.1007/978-3-319-96145-3_5,Layered Concurrent Programs,2018.0,25.0,16.0,2.9865,False
public_test,1699,Local Search for SMT on Linear Integer Arithmetic.,2022.0,True,,1.0,0.0,https://openalex.org/W4289874371,https://doi.org/10.1007/978-3-031-13188-2_12,Local Search for SMT on Linear Integer Arithmetic,2022.0,13.0,36.0,6.798,False
public_test,1465,A Formally Verified IEEE 754 Floating-Point Implementation of Interval Iteration for MDPs.,2025.0,True,,1.0,0.0,https://openalex.org/W4406604126,https://doi.org/10.48550/arxiv.2501.10127,A Formally Verified IEEE 754 Floating-Point Implementation of Interval Iteration for MDPs,2025.0,4.0,0.0,,False
public_test,1163,Examining Leakage from Access Counts in ORAM Constructions.,2018.0,True,,1.0,0.0,https://openalex.org/W3162280704,https://doi.org/10.18420/cdm-2018-29-24,Examining Leakage from Access Counts in ORAM Constructions,2018.0,0.0,0.0,0.0,False
public_test,873,The Yoneda Reduction of Polymorphic Types (Abstract).,2021.0,True,,1.0,0.0,https://openalex.org/W3215141533,,The Yoneda Reduction of Polymorphic Types (Abstract).,2021.0,0.0,17.0,0.0,False
public_test,1644,Certifying the Fairness of KNN in the Presence of Dataset Bias.,2023.0,True,,1.0,0.0,https://openalex.org/W4384573258,https://doi.org/10.1007/978-3-031-37703-7_16,Certifying the Fairness of KNN in the Presence of Dataset Bias,2023.0,8.0,38.0,7.4028,False
public_test,998,Explainable and Argumentation-based Decision Making with Qualitative Preferences for Diagnostics and Prognostics of Alzheimer&apos;s Disease.,2020.0,False,,0.0,,,,,,,,,
private_test,1248,Closed Predicates in Description Logics: Results on Combined Complexity.,2016.0,True,,1.0,0.0,https://openalex.org/W2572523339,,Closed Predicates in Description Logics: Results on Combined Complexity.,2016.0,42.0,17.0,7.001,False
private_test,1433,Data-Driven Verification of Procedural Programs with Integer Arrays.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544334,https://doi.org/10.1007/978-3-031-98685-7_16,Data-Driven Verification of Procedural Programs with Integer Arrays,2025.0,0.0,56.0,0.0,False
private_test,1330,State Transition in Multi-agent Epistemic Domains Using Answer Set Programming.,2022.0,True,,1.0,0.0,https://openalex.org/W4293180415,https://doi.org/10.1007/978-3-031-15707-3_21,State Transition in Multi-agent Epistemic Domains Using Answer Set Programming,2022.0,0.0,11.0,0.0,False
private_test,1561,The Top-Down Solver Verified: Building Confidence in Static Analyzers.,2024.0,True,,1.0,0.0,https://openalex.org/W4400973221,https://doi.org/10.1007/978-3-031-65627-9_15,The Top-Down Solver Verified: Building Confidence in Static Analyzers,2024.0,2.0,26.0,3.0688,False
private_test,888,Living Without Beth and Craig: Explicit Definitions and Interpolants without Beth Definability and Craig Interpolation (Abstract of Invited Talk).,2021.0,True,,1.0,0.0,https://openalex.org/W3217704720,,Living Without Beth and Craig: Explicit Definitions and Interpolants without Beth Definability and Craig Interpolation (Abstract of Invited Talk).,2021.0,0.0,0.0,0.0,False
private_test,1395,The Design of the Seventh Answer Set Programming Competition.,2017.0,True,,1.0,0.0,https://openalex.org/W2885963677,https://doi.org/10.1007/978-3-319-61660-5_1,The Design of the Seventh Answer Set Programming Competition,2017.0,21.0,36.0,3.6735,False
private_test,2060,Driver Drowsiness Detection through a Vehicle&apos;s Active Probe Action.,2019.0,False,,0.0,,,,,,,,,
private_test,2089,Formal Reasoning About the Security of Amazon Web Services.,2018.0,True,,1.0,0.0,https://openalex.org/W2884432391,https://doi.org/10.1007/978-3-319-96145-3_3,Formal Reasoning About the Security of Amazon Web Services,2018.0,102.0,36.0,61.5954,False
private_test,744,"Proceedings of the 20th International Conference on Principles of Knowledge Representation and Reasoning, KR 2023, Rhodes, Greece, September 2-8, 2023.",2023.0,False,,0.3116883116883117,1.0,https://openalex.org/W4295887958,https://doi.org/10.4230/lipics.sat.2024.11,On the Relative Efficiency of Dynamic and Static Top-Down Compilation to Decision-DNNF,2024.0,2.0,0.0,0.0,False
private_test,2156,Learning a Static Analyzer from Data.,2017.0,True,,1.0,0.0,https://openalex.org/W2552878490,https://doi.org/10.1007/978-3-319-63387-9_12,Learning a Static Analyzer from Data,2017.0,40.0,32.0,7.2667,False
private_test,1229,On Partial Information and Contradictions in Probabilistic Abstract Argumentation.,2016.0,True,,1.0,0.0,https://openalex.org/W2577373553,,On partial information and contradictions in probabilistic abstract argumentation,2016.0,26.0,54.0,4.7607,False
private_test,1545,Dynamic Programming for Symbolic Boolean Realizability and Synthesis.,2024.0,True,,1.0,0.0,https://openalex.org/W4396914168,https://doi.org/10.48550/arxiv.2405.07975,Dynamic Programming for Symbolic Boolean Realizability and Synthesis,2024.0,0.0,0.0,,False
private_test,1509,"Computer Aided Verification - 37th International Conference, CAV 2025, Zagreb, Croatia, July 23-25, 2025, Proceedings, Part IV",2025.0,False,,0.32926829268292684,0.0,https://openalex.org/W4416056105,https://doi.org/10.48550/arxiv.2510.18479,Formally Verified Linear-Time Invertible Lexing,2025.0,0.0,0.0,,False
private_test,1791,Summing up Smart Transitions.,2021.0,True,,1.0,0.0,https://openalex.org/W3160437120,https://doi.org/10.1007/978-3-030-81685-8_15,Summing up Smart Transitions,2021.0,1.0,28.0,0.359,False
private_test,1895,Global Guidance for Local Generalization in Model Checking.,2020.0,True,,1.0,0.0,https://openalex.org/W3046688479,https://doi.org/10.1007/978-3-030-53291-8_7,Global Guidance for Local Generalization in Model Checking,2020.0,26.0,28.0,9.6474,False
private_test,1255,Cognitive Affordance Representations in Uncertain Logic.,2016.0,True,,1.0,0.0,https://openalex.org/W2572067254,,Cognitive affordance representations in uncertain logic,2016.0,3.0,11.0,0.8401,False
private_test,2277,End-to-End Verification of Processors with ISA-Formal.,2016.0,True,,0.8617886178861789,0.0,https://openalex.org/W2476747876,https://doi.org/10.1007/978-3-319-41540-6_3,"End-to-End Verification of ""Equation missing"" Processors with ISA-Formal",2016.0,55.0,19.0,11.9811,False
private_test,1616,Efficient Sensitivity Analysis for Parametric Robust Markov Chains.,2023.0,True,,1.0,0.0,https://openalex.org/W4384471492,https://doi.org/10.1007/978-3-031-37709-9_4,Efficient Sensitivity Analysis for Parametric Robust Markov Chains,2023.0,2.0,49.0,1.0405,False
private_test,1701,Playing Against Fair Adversaries in Stochastic Games with Total Rewards.,2022.0,True,,1.0,0.0,https://openalex.org/W4289874441,https://doi.org/10.1007/978-3-031-13188-2_3,Playing Against Fair Adversaries in Stochastic Games with Total Rewards,2022.0,3.0,24.0,1.9913,False
private_test,1623,Learning Assumptions for Compositional Verification of Timed Automata.,2023.0,True,,1.0,0.0,https://openalex.org/W4384471427,https://doi.org/10.1007/978-3-031-37706-8_3,Learning Assumptions for Compositional Verification of Timed Automata,2023.0,2.0,34.0,1.9508,False
private_test,3063,How unprovable is Rabin&apos;s decidability theorem?,2016.0,False,,0.0,,,,,,,,,
private_test,1222,Generalized Consistent Query Answering under Existential Rules.,2016.0,True,,1.0,0.0,https://openalex.org/W2293581033,,Generalized consistent query answering under existential rules,2016.0,22.0,35.0,5.7424,False
private_test,1816,An SMT Encoding of LLVM&apos;s Memory Model for Bounded Translation Validation.,2021.0,False,,0.0,,,,,,,,,
private_test,1700,Neural Network Robustness as a Verification Property: A Principled Case Study.,2022.0,True,,1.0,0.0,https://openalex.org/W4290087446,https://doi.org/10.1007/978-3-031-13185-1_11,Neural Network Robustness as a Verification Property: A Principled Case Study,2022.0,33.0,11.0,11.2955,False
private_test,811,Resolution-Based Uniform Interpolation for Multi-Agent Modal Logic Kn.,2021.0,True,,0.9387755102040817,0.0,https://openalex.org/W7111514751,,Resolution-based uniform interpolation for multi-agent modal logic K<sub>n</sub>,2021.0,0.0,0.0,0.0,False
private_test,1087,Argumentation for Explainable Reasoning with Conflicting Medical Recommendations.,2018.0,True,,1.0,0.0,https://openalex.org/W2902274426,,Argumentation for explainable reasoning with conflicting medical recommendations,2018.0,7.0,15.0,0.8461,False
private_test,1662,Symbolic Quantum Simulation with Quasimodo.,2023.0,True,,1.0,0.0,https://openalex.org/W4384471393,https://doi.org/10.1007/978-3-031-37709-9_11,Symbolic Quantum Simulation with Quasimodo,2023.0,19.0,17.0,9.3992,False
private_test,3077,A bifibrational reconstruction of Lawvere&apos;s presheaf hyperdoctrine.,2016.0,False,,0.0,,,,,,,,,
private_test,1557,Inner-Approximate Reachability Computation via Zonotopic Boundary Analysis.,2024.0,True,,1.0,0.0,https://openalex.org/W4400995113,https://doi.org/10.1007/978-3-031-65633-0_14,Inner-Approximate Reachability Computation via Zonotopic Boundary Analysis,2024.0,3.0,32.0,1.2298,False
private_test,2583,The Space of Interaction.,2021.0,False,,0.6875,-57.0,https://openalex.org/W2581907372,https://doi.org/10.2307/2985220,The Detection of Space-Time Interactions,1964.0,553.0,0.0,4.1747,False
private_test,1126,golog++ : An Integrative System Design.,2018.0,True,,1.0,0.0,https://openalex.org/W2929822591,,golog++ : An Integrative System Design.,2018.0,1.0,3.0,0.0,False
